P14507,0.3966597077244259,0.2964509394572025,0.30688935281837165,0.4196242171189979,0.23382045929018788,0.3465553235908142,0.48851774530271397,0.17118997912317327,0.3402922755741128,0.4718162839248434,0.13569937369519833,0.3924843423799582,0.5636743215031316,0.2630480167014614,0.17327766179540705,0.524008350730689,0.17536534446764093,0.3006263048016701,0.3653444676409186,0.19832985386221294,0.43632567849686854,0.2839248434237996,0.4196242171189979,0.2964509394572026,0.3924843423799583,0.19206680584551147,0.4154488517745303,0.24634655532359082,0.4572025052192067,0.29645093945720247,0.12108559498956159,0.6889352818371608,0.1899791231732776,0.3945720250521921,0.3444676409185804,0.2609603340292276,0.3653444676409186,0.3966597077244259,0.23799582463465557
Q9K9H0,0.3091334894613583,0.4238875878220141,0.2669789227166276,0.4262295081967213,0.32084309133489464,0.252927400468384,0.6065573770491803,0.15690866510538642,0.23653395784543324,0.4168618266978923,0.27634660421545665,0.30679156908665106,0.5456674473067916,0.34660421545667447,0.10772833723653391,0.40046838407494145,0.34894613583138173,0.2505854800936768,0.33489461358313816,0.2107728337236534,0.4543325526932085,0.41451990632318503,0.3559718969555035,0.22950819672131145,0.30679156908665106,0.3629976580796253,0.33021077283372363,0.3770491803278688,0.39344262295081966,0.2295081967213115,0.08899297423887588,0.7845433255269321,0.12646370023419207,0.4894613583138173,0.26229508196721313,0.24824355971896955,0.4613583138173302,0.3091334894613583,0.2295081967213114
Q59331,0.3125,0.37,0.3175,0.3925,0.33,0.2774999999999999,0.495,0.2275,0.27749999999999997,0.435,0.205,0.36,0.54,0.32,0.13999999999999996,0.4075,0.275,0.3175,0.335,0.205,0.4600000000000001,0.38,0.3775,0.2425,0.36,0.305,0.335,0.34,0.4175,0.24249999999999994,0.1175,0.75,0.13250000000000006,0.4025,0.3,0.29749999999999993,0.445,0.3125,0.24249999999999994
P47599,0.35368956743002544,0.3053435114503817,0.34096692111959287,0.3969465648854962,0.3104325699745547,0.2926208651399491,0.4860050890585242,0.22391857506361323,0.29007633587786263,0.4580152671755725,0.16793893129770993,0.37404580152671757,0.544529262086514,0.2926208651399491,0.1628498727735369,0.4300254452926209,0.23155216284987276,0.33842239185750633,0.3384223918575064,0.20610687022900764,0.4554707379134859,0.30788804071246817,0.4300254452926209,0.2620865139949109,0.37404580152671757,0.24936386768447838,0.376590330788804,0.2748091603053435,0.4631043256997455,0.26208651399491095,0.1272264631043257,0.7608142493638677,0.11195928753180662,0.41475826972010177,0.31297709923664124,0.272264631043257,0.4402035623409669,0.35368956743002544,0.20610687022900764
P13131,0.38235294117647056,0.27310924369747897,0.3445378151260505,0.3907563025210084,0.31092436974789917,0.2983193277310925,0.4831932773109244,0.2184873949579832,0.2983193277310924,0.46218487394957986,0.15126050420168066,0.38655462184873945,0.542016806722689,0.2773109243697479,0.18067226890756305,0.4789915966386555,0.17647058823529413,0.3445378151260503,0.38235294117647056,0.15966386554621848,0.45798319327731096,0.29411764705882354,0.41596638655462187,0.28991596638655454,0.3865546218487395,0.19747899159663865,0.4159663865546219,0.25210084033613445,0.4579831932773109,0.28991596638655465,0.13025210084033614,0.7142857142857143,0.15546218487394958,0.41596638655462187,0.3277310924369748,0.2563025210084033,0.37815126050420167,0.38235294117647056,0.23949579831932777
P50846,0.2602040816326531,0.413265306122449,0.32653061224489793,0.4030612244897959,0.3112244897959184,0.28571428571428564,0.5408163265306123,0.17857142857142858,0.2806122448979591,0.41836734693877553,0.24489795918367346,0.336734693877551,0.5459183673469388,0.3010204081632653,0.15306122448979592,0.34183673469387754,0.336734693877551,0.32142857142857145,0.32142857142857145,0.22448979591836735,0.45408163265306123,0.4336734693877551,0.37244897959183676,0.19387755102040816,0.336734693877551,0.3877551020408163,0.2755102040816326,0.3673469387755102,0.4387755102040816,0.1938775510204082,0.08673469387755102,0.8061224489795918,0.1071428571428571,0.41836734693877553,0.3010204081632653,0.28061224489795916,0.5102040816326531,0.2602040816326531,0.22959183673469385
Q10730,0.35545023696682465,0.3305687203791469,0.31398104265402843,0.39454976303317535,0.3127962085308057,0.29265402843601895,0.5296208530805687,0.19786729857819904,0.2725118483412322,0.46208530805687204,0.1872037914691943,0.3507109004739336,0.5414691943127962,0.33293838862559244,0.1255924170616114,0.4514218009478673,0.254739336492891,0.2938388625592417,0.36018957345971564,0.18127962085308058,0.45853080568720384,0.3613744075829384,0.3815165876777251,0.2571090047393365,0.35071090047393366,0.2713270142180095,0.3779620853080568,0.3222748815165877,0.4206161137440758,0.2571090047393365,0.11018957345971564,0.7239336492890995,0.16587677725118488,0.4490521327014218,0.28199052132701424,0.2689573459715639,0.4265402843601896,0.35545023696682465,0.2180094786729858
Q9KDH2,0.32748538011695905,0.32748538011695905,0.3450292397660819,0.3742690058479532,0.3508771929824561,0.2748538011695907,0.5029239766081871,0.2222222222222222,0.2748538011695907,0.3684210526315789,0.24561403508771928,0.38596491228070173,0.5321637426900585,0.3333333333333333,0.13450292397660818,0.4093567251461988,0.24561403508771928,0.3450292397660819,0.3216374269005848,0.21052631578947367,0.4678362573099415,0.34502923976608185,0.39766081871345027,0.2573099415204678,0.38596491228070173,0.27485380116959063,0.33918128654970764,0.30994152046783624,0.4327485380116959,0.25730994152046793,0.1286549707602339,0.7251461988304093,0.14619883040935677,0.4327485380116959,0.3391812865497076,0.22807017543859653,0.49122807017543857,0.32748538011695905,0.18128654970760238
O31060,0.3055555555555556,0.3333333333333333,0.3611111111111111,0.3611111111111111,0.3333333333333333,0.3055555555555555,0.4722222222222222,0.2222222222222222,0.3055555555555556,0.3888888888888889,0.21666666666666667,0.3944444444444445,0.5222222222222223,0.32222222222222224,0.1555555555555555,0.38333333333333336,0.25555555555555554,0.36111111111111116,0.3277777777777778,0.19444444444444445,0.47777777777777786,0.39444444444444443,0.37777777777777777,0.22777777777777786,0.39444444444444443,0.29444444444444445,0.31111111111111117,0.3333333333333333,0.4388888888888889,0.22777777777777786,0.12222222222222222,0.7166666666666667,0.1611111111111111,0.43333333333333335,0.31666666666666665,0.25,0.5111111111111111,0.3055555555555556,0.18333333333333335
Q97GU0,0.3372093023255814,0.32558139534883723,0.33720930232558144,0.37209302325581395,0.3546511627906977,0.27325581395348836,0.47093023255813954,0.2558139534883721,0.2732558139534884,0.4186046511627907,0.19767441860465115,0.38372093023255804,0.5348837209302325,0.3488372093023256,0.1162790697674419,0.4186046511627907,0.2441860465116279,0.33720930232558133,0.3430232558139535,0.19186046511627908,0.4651162790697675,0.37790697674418605,0.38372093023255816,0.2383720930232558,0.38372093023255816,0.27325581395348836,0.3430232558139535,0.3372093023255814,0.42441860465116277,0.2383720930232559,0.13372093023255813,0.6976744186046512,0.16860465116279066,0.4127906976744186,0.31976744186046513,0.2674418604651162,0.4883720930232558,0.3372093023255814,0.17441860465116282
